Task;Timestamp;ComplTime;InitAngErr;EstPathLen;RecallTime
MW1;2023/04/24_10:13:18.373;4.155556;7.814695;160.9592;0.03370285;
MW2;2023/04/24_10:13:30.266;7.382904;91.11842;204.4559;0.0207901;
MW3;2023/04/24_10:13:42.949;10.25312;68.46004;529.8916;0.009925842;
MW4;2023/04/24_10:14:02.607;10.28493;35.49036;958.5618;0.02100372;
MW5;2023/04/24_10:14:12.389;7.768417;166.9407;222.1783;0.02171326;
MW6;2023/04/24_10:14:47.142;6.537689;75.34415;493.8669;0.01759338;
