Task;Timestamp;ComplTime;InitAngErr;EstPathLen;RecallTime
MW1;2023/04/20_12:48:07.950;4.433334;11.4095;166.4516;0.02355957;
MW2;2023/04/20_12:48:24.197;7.284546;111.2574;212.4543;0.009063721;
MW3;2023/04/20_12:48:34.048;6.909882;13.7942;329.3318;0.01071167;
MW4;2023/04/20_12:48:47.752;9.293427;144.34;784.2574;0.009857178;
MW5;2023/04/20_12:48:55.170;5.398071;43.47456;221.8024;0.02172852;
MW6;2023/04/20_12:49:12.341;8.293579;42.29426;666.6091;0.02111816;
