Task;Timestamp;ComplTime;InitAngErr;EstPathLen;RecallTime
MW1;2023/04/20_15:19:05.109;4.644444;23.00608;178.8981;0.01418114;
MW2;2023/04/20_15:19:22.211;6.649269;93.23787;224.5582;0.009693146;
MW3;2023/04/20_15:19:32.307;7.586494;57.8333;344.4894;0.01044846;
MW4;2023/04/20_15:19:44.912;9.202885;116.7208;917.9133;0.009860992;
MW5;2023/04/20_15:19:52.952;6.0186;60.12077;232.4469;0.01032257;
MW6;2023/04/20_15:20:03.192;6.568443;129.2426;460.9844;0.02144623;
