Task;Timestamp;ComplTime;InitAngErr;EstPathLen;RecallTime
MW1;2023/04/25_11:00:45.690;2.744446;51.66481;138.1105;0.0151062;
MW2;2023/04/25_11:00:58.283;7.300377;169.8929;215.0858;0.01971436;
MW3;2023/04/25_11:01:08.034;7.737915;27.9883;429.7585;0.01014709;
MW4;2023/04/25_11:01:27.880;12.08994;100.3228;1169.805;0.0205307;
MW5;2023/04/25_11:01:36.854;6.962746;31.27939;332.0306;0.0213623;
MW6;2023/04/25_11:01:50.470;9.423927;72.97849;695.4371;0.02154541;
