Task;Timestamp;ComplTime;InitAngErr;EstPathLen;RecallTime
MW1;2023/04/24_12:35:06.902;2.400024;13.92375;69.34419;0.01287842;
MW2;2023/04/24_12:35:19.605;8.268829;19.02919;277.0435;0.02032471;
MW3;2023/04/24_12:35:32.755;9.018677;32.0256;486.7029;0.02114868;
MW4;2023/04/24_12:35:41.539;5.868591;78.47103;320.7401;0.009552002;
MW5;2023/04/24_12:35:53.279;9.728088;88.47562;434.8949;0.009979248;
