Task;Timestamp;ComplTime;InitAngErr;EstPathLen;RecallTime
MW1;2023/04/20_15:32:55.671;8.344444;9.644244;230.3468;0.03103256;
MW2;2023/04/20_15:33:03.111;4.718449;13.20946;158.8177;0.02010345;
MW3;2023/04/20_15:33:17.593;7.746456;36.57834;401.565;0.01031113;
MW4;2023/04/20_15:33:35.239;11.48631;95.929;1410.747;0.02114105;
MW5;2023/04/20_15:33:44.070;6.826218;75.26942;370.5277;0.02121735;
MW6;2023/04/20_15:33:56.097;8.552971;111.2614;657.2354;0.01125336;
