Task;Timestamp;ComplTime;InitAngErr;EstPathLen;RecallTime
MW1;2023/04/11_13:03:15.858;2.466667;6.624866;106.237;0.02090836;
MW2;2023/04/11_13:03:56.250;5.586189;37.70839;224.9814;0.02151489;
MW3;2023/04/11_13:04:09.300;8.213547;39.80531;427.3391;0.02201843;
