Task;Timestamp;ComplTime;InitAngErr;EstPathLen;RecallTime
MW1;2023/04/24_12:22:24.676;6.100002;24.58465;236.965;0.01573563;
MW2;2023/04/24_12:22:46.451;8.515388;122.0665;222.0919;0.01987076;
MW3;2023/04/24_12:22:59.047;9.412003;40.60574;469.7768;0.01012421;
MW4;2023/04/24_12:23:21.492;10.37646;98.9201;896.9854;0.009994507;
MW5;2023/04/24_12:23:30.532;7.025703;143.1965;178.6638;0.01034546;
