Task;Timestamp;ComplTime;InitAngErr;EstPathLen;RecallTime
MW1;2023/04/03_16:44:20.624;6.055553;86.78471;168.825;0.01865768;
MW2;2023/04/03_16:44:33.860;6.022263;17.99314;185.5022;0.01019287;
MW3;2023/04/03_16:44:53.852;7.952759;70.19743;307.4851;0.02152252;
MW4;2023/04/03_16:45:10.765;10.01428;39.97265;1105.484;0.009918213;
MW5;2023/04/03_16:45:20.616;7.831131;63.53579;467.5741;0.021492;
MW6;2023/04/03_16:46:00.498;7.283157;83.57946;508.0239;0.0100708;
