Task;Timestamp;ComplTime;InitAngErr;EstPathLen;RecallTime
MW1;2023/04/20_12:59:42.107;4.466667;28.06694;185.2626;0.02642059;
MW2;2023/04/20_12:59:52.990;5.733921;18.91553;230.9821;0.009532928;
MW3;2023/04/20_13:00:02.164;6.027508;70.38009;336.5154;0.02146149;
MW4;2023/04/20_13:00:14.869;10.07523;86.6954;1186.815;0.009807587;
MW5;2023/04/20_13:00:24.342;6.447647;70.53812;384.7029;0.01054382;
MW6;2023/04/20_13:00:38.914;8.52034;24.38214;707.223;0.02131653;
