Task;Timestamp;ComplTime;InitAngErr;EstPathLen;RecallTime
MW1;2023/04/24_15:54:12.786;6.333344;49.26924;209.6142;0.02398682;
MW2;2023/04/24_15:54:22.647;6.947021;8.578491;301.1572;0.009918213;
MW3;2023/04/24_15:54:33.375;7.229095;56.6499;412.6889;0.02148438;
MW4;2023/04/24_15:54:51.089;13.91266;17.67909;1673.159;0.01065063;
MW5;2023/04/24_15:54:59.596;6.486267;72.4521;285.069;0.01052856;
