Task;Timestamp;ComplTime;InitAngErr;EstPathLen;RecallTime
MW1;2023/04/05_10:23:12.693;4.94445;7.585842;205.8065;0.03292084;
MW2;2023/04/05_10:23:23.421;7.060326;170.8839;214.4918;0.009368896;
MW3;2023/04/05_10:23:35.593;8.442902;29.4431;417.0396;0.02146149;
MW4;2023/04/05_10:23:51.585;8.039688;44.33626;657.4843;0.01046753;
MW5;2023/04/05_10:24:12.464;18.78848;70.541;933.6449;0.02127075;
MW6;2023/04/05_10:24:31.323;7.125519;148.8631;347.3972;0.01054382;
