Task;Timestamp;ComplTime;InitAngErr;EstPathLen;RecallTime
MW1;2023/04/03_17:22:32.894;4.344444;11.23964;184.9258;0.01180267;
MW2;2023/04/03_17:22:45.942;6.294342;27.72651;236.4607;0.009712219;
MW3;2023/04/03_17:22:58.991;6.522072;40.03876;355.4173;0.02207184;
MW4;2023/04/03_17:23:12.197;10.20573;100.0177;1144.535;0.02136993;
MW5;2023/04/03_17:23:20.460;6.244019;51.13387;268.4574;0.03236389;
MW6;2023/04/03_17:23:59.387;9.770721;28.50418;923.0735;0.01013184;
