Task;Timestamp;ComplTime;InitAngErr;EstPathLen;RecallTime
MW1;2023/04/11_10:56:16.244;5.455555;7.260879;241.6867;0.02691269;
MW2;2023/04/11_10:56:36.011;7.514854;34.4522;265.2437;0.02125549;
MW3;2023/04/11_10:56:46.895;8.863525;47.51254;454.348;0.01038361;
