Task;Timestamp;ComplTime;InitAngErr;EstPathLen;RecallTime
MW1;2023/04/25_10:43:45.784;4.255554;21.77766;203.6029;0.02150726;
MW2;2023/04/25_10:43:56.921;7.660057;135.7934;231.361;0.009433746;
MW3;2023/04/25_10:44:10.559;11.61988;140.9525;618.8734;0.02139282;
MW4;2023/04/25_10:44:28.795;13.64944;93.01118;1405.278;0.00970459;
