Task;Timestamp;ComplTime;InitAngErr;EstPathLen;RecallTime
MW1;2023/04/05_12:22:06.124;3.577778;17.00116;149.8053;0.02202988;
MW2;2023/04/05_12:22:30.578;8.120964;54.02395;122.8863;0.0203476;
MW3;2023/04/05_12:22:45.660;12.98066;22.05322;489.7637;0.01013184;
MW4;2023/04/05_12:23:17.646;10.13033;67.34846;897.9746;0.009811401;
MW5;2023/04/05_12:23:36.337;9.494827;29.20436;456.4994;0.02128601;
