Task;Timestamp;ComplTime;InitAngErr;EstPathLen;RecallTime
MW1;2023/04/21_10:43:32.409;5.377781;18.46964;230.3516;0.02648926;
MW2;2023/04/21_10:43:45.218;10.7552;93.76793;386.3568;0.0318222;
MW3;2023/04/21_10:43:57.823;10.59402;124.8444;435.9033;0.01039886;
