Task;Timestamp;ComplTime;InitAngErr;EstPathLen;RecallTime
MW1;2023/04/25_12:48:48.012;3.555557;29.52369;143.244;0.03057098;
MW2;2023/04/25_12:48:56.028;4.417572;48.51652;135.5271;0.02095795;
MW3;2023/04/25_12:49:03.581;5.531845;22.09155;288.4885;0.01034546;
MW4;2023/04/25_12:49:17.174;8.335983;93.48878;825.5148;0.009811401;
MW5;2023/04/25_12:49:23.927;4.741043;62.36576;164.7684;0.01032257;
MW6;2023/04/25_12:49:35.766;6.178406;73.26968;430.3311;0.009994507;
