Task;Timestamp;ComplTime;InitAngErr;EstPathLen;RecallTime
MW1;2023/04/05_13:03:12.463;7.255554;35.18859;211.327;0.01117706;
MW2;2023/04/05_13:03:40.226;25.74953;44.74774;962.004;0.02095032;
MW3;2023/04/05_13:03:51.145;7.396317;39.88656;319.8731;0.01044464;
MW4;2023/04/05_13:04:39.579;45.17907;48.68221;2302.687;0.02108002;
MW5;2023/04/05_13:04:48.551;6.956558;5.864211;292.6815;0.02105713;
MW6;2023/04/05_13:05:03.145;9.617691;47.87288;970.7972;0.02171326;
