Task;Timestamp;ComplTime;InitAngErr;EstPathLen;RecallTime
MW1;2023/04/25_15:44:08.998;3.022221;26.56779;128.8752;0.03162003;
MW2;2023/04/25_15:44:19.147;3.895206;32.23626;135.9296;0.01013184;
MW3;2023/04/25_15:44:27.876;5.364601;58.06405;295.9581;0.02109528;
MW4;2023/04/25_15:44:49.134;9.773186;94.14856;1288.172;0.02162933;
MW5;2023/04/25_15:45:07.881;14.71268;136.1996;466.7411;0.01065826;
MW6;2023/04/25_15:45:17.753;6.554558;56.23058;517.5356;0.02137756;
