Task;Timestamp;ComplTime;InitAngErr;EstPathLen;RecallTime
MW1;2023/04/05_16:02:21.634;4.988888;47.49389;196.7929;0.02331924;
MW2;2023/04/05_16:02:29.762;6.112461;33.70337;211.7027;0.009078979;
