dt,totalTime,leftfoot_px,leftfoot_py,leftfoot_pz,leftfoot_rx,leftfoot_ry,leftfoot_rz,rightfoot_px,rightfoot_py,rightfoot_pz,rightfoot_rx,rightfoot_ry,rightfoot_rz,hip_px,hip_py,hip_pz,hip_rx,hip_ry,hip_rz,direction_px,direction_py,direction_pz,direction_rx,direction_ry,direction_rz,head_px,head_py,head_pz,head_rx,head_ry,head_rz,locomotionPoint_px,locomotionPoint_py,locomotionPoint_pz,locomotionPoint_rx,locomotionPoint_ry,locomotionPoint_rz,
0.0111836,0.001708984-0.07739621,0.1223848,-0.06580544,281.4,148.9484,180.0798,0.165766,0.1219308,-0.02549314,272.1702,194.43,144.738,-0.05198294,1.140407,0.1533904,359.7964,315.1321,2.929055,-0.1444194,1.192093E-07,0.202779,0,330.0659,0,-0.1444194,1.716909,0.202779,32.12673,330.0659,359.4415,0.6046371,-1.192093E-07,0.3538477,0,0,0,
0.0119922,0.01107788-0.08594394,0.1230769,-0.0567255,280.9478,143.7695,185.5741,0.1694698,0.1225935,-0.02895641,271.4738,288.0276,50.86501,-0.05263227,1.139319,0.153801,359.8492,315.9998,3.0571,-0.1455751,1.192093E-07,0.2016737,0,330.1722,0,-0.1455751,1.716717,0.2016738,31.97221,330.1722,359.5031,0.6023257,-1.192093E-07,0.357879,0,0,0,
0.0100326,0.0213623-0.09171629,0.1223354,-0.05147409,280.4544,137.9907,191.812,0.1739346,0.1267963,-0.0353961,273.7395,79.95994,257.7361,-0.05371612,1.137832,0.1545272,0.8338353,316.2083,3.040915,-0.1468607,1.192093E-07,0.2008113,0,330.2241,0,-0.1468607,1.716595,0.2008113,31.78129,330.2241,359.5739,0.6000121,-1.192093E-07,0.361923,0,0,0,
0.010979,0.03225708-0.101136,0.1212084,-0.04002523,281.8241,145.1945,183.7689,0.1779761,0.125221,-0.0373168,273.5146,231.7557,107.8879,-0.05487484,1.136653,0.155014,1.894448,316.3445,3.059314,-0.1481962,1.192093E-07,0.1999555,0,330.2719,0,-0.1481962,1.716627,0.1999555,31.58548,330.2719,359.6263,0.5976677,-1.192093E-07,0.3660284,0,0,0,
0.0110521,0.04333496-0.103145,0.1101544,-0.0414176,279.9565,132.4681,197.1732,0.1742373,0.1152594,-0.04160404,271.195,84.92412,253.2798,-0.05597639,1.135671,0.1555686,3.45934,316.5739,2.965649,-0.1498069,1.192093E-07,0.1993864,0,330.3142,0,-0.1498069,1.716799,0.1993864,31.40549,330.3142,359.675,0.5953805,-1.192093E-07,0.3700407,0,0,0,
0.0112842,0.05496216-0.1104819,0.1118541,-0.03591824,278.0748,147.8813,183.5066,0.1778007,0.1143988,-0.04595947,272.2543,311.9146,27.06533,-0.05708283,1.134726,0.1558867,4.38761,316.9931,2.935374,-0.1514056,1.192093E-07,0.1987278,0,330.3364,0,-0.1514056,1.716721,0.1987278,31.1372,330.3364,359.6978,0.5930947,-1.192093E-07,0.374054,0,0,0,
0.0109428,0.06546021-0.1125054,0.1083299,-0.03552628,275.7208,158.4448,174.1409,0.1803157,0.1132572,-0.04667091,272.6377,119.3101,219.1983,-0.05796218,1.13443,0.1558099,4.730568,317.4801,2.922937,-0.1531821,1.192093E-07,0.1981832,0,330.3152,0,-0.1531821,1.71661,0.1981832,30.90304,330.3152,359.7179,0.5908856,-1.192093E-07,0.3779293,0,0,0,
0.0110267,0.07641602-0.1159052,0.1110117,-0.03527546,275.7066,140.8421,191.1298,0.1802883,0.1150184,-0.04931355,272.823,84.62244,253.8658,-0.05871564,1.134016,0.1557584,4.747697,317.8821,2.933578,-0.1548257,1.192093E-07,0.1976228,0,330.3027,0,-0.1548257,1.716548,0.1976228,30.68525,330.3027,359.6917,0.5887394,-1.192093E-07,0.3816926,0,0,0,
0.0116859,0.08828735-0.1147214,0.1130936,-0.03499842,273.7192,158.8852,174.0303,0.1859832,0.119334,-0.04508734,273.7099,287.6326,51.87529,-0.05920619,1.134425,0.1557341,3.463272,318.9397,3.007223,-0.1566173,1.192093E-07,0.1971443,0,330.2863,0,-0.1566173,1.716439,0.1971442,30.51778,330.2863,359.6021,0.5866351,-1.192093E-07,0.3853798,0,0,0,
0.0107096,0.09866333-0.1160065,0.1171722,-0.03256035,272.8834,144.3961,188.2439,0.1905303,0.1104091,-0.06188107,272.5669,18.75832,319.6772,-0.05993116,1.134263,0.1562347,2.584886,320.1819,3.143914,-0.1583083,1.192093E-07,0.1966676,0,330.2506,0,-0.1583083,1.716345,0.1966676,30.37115,330.2506,359.495,0.5844775,-1.192093E-07,0.3891548,0,0,0,
0.0108814,0.11026-0.1120272,0.1162195,-0.03507471,271.1525,151.1359,181.24,0.1896017,0.1175596,-0.06202078,270.6,5.110414,334.438,-0.06054235,1.134946,0.1574144,1.045688,321.9805,3.265785,-0.1600286,1.192093E-07,0.1961464,0,330.2791,0,-0.1600286,1.716264,0.1961464,30.25807,330.2791,359.44,0.5823859,-1.192093E-07,0.3928187,0,0,0,
0.0109345,0.1210327-0.1121944,0.1211211,-0.03536749,270.96,336.8747,355.5851,0.1939087,0.1179677,-0.06502819,272.7723,263.3042,75.78795,-0.06169492,1.134774,0.1583142,0.1418706,323.0587,3.336725,-0.1615908,1.192093E-07,0.1954729,0,330.3064,0,-0.1615908,1.715791,0.1954729,30.06885,330.3064,359.4459,0.5803573,-1.192093E-07,0.3963763,0,0,0,
0.0116325,0.1323242-0.1063552,0.1209361,-0.04848814,272.7587,342.0015,352.0729,0.1997105,0.1196291,-0.07146502,271.7058,42.7046,296.0056,-0.06279659,1.134533,0.1591611,359.0978,324.0024,3.400493,-0.1628969,1.192093E-07,0.1948063,0,330.3062,0,-0.1628969,1.715237,0.1948062,29.83424,330.3061,359.4769,0.5782518,-1.192093E-07,0.4000685,0,0,0,
0.0106797,0.1433411-0.1081772,0.1255243,-0.04400063,276.1246,150.1207,178.3628,0.1972984,0.1155571,-0.07781458,272.701,251.9905,87.46973,-0.06440175,1.133593,0.1599846,358.5215,325.3812,3.301976,-0.1641938,1.192093E-07,0.1940104,0,330.2939,0,-0.1641938,1.714635,0.1940104,29.5837,330.2939,359.4676,0.5761607,-1.192093E-07,0.4037336,0,0,0,
0.0109335,0.1541748-0.1080524,0.1205681,-0.03841591,273.4588,345.9335,348.7486,0.2026194,0.1147287,-0.0826683,271.4658,75.66074,263.1099,-0.0657441,1.13211,0.1608539,358.4492,326.2993,3.50435,-0.1658452,1.192093E-07,0.1937254,0,330.2244,0,-0.1658452,1.714907,0.1937254,29.47947,330.2244,359.2485,0.5740708,-1.192093E-07,0.4073864,0,0,0,
0.0116261,0.1656799-0.1079557,0.1156767,-0.03625059,270.4949,103.355,228.4081,0.2031946,0.1125926,-0.09408665,270.7896,296.7678,41.95223,-0.0672614,1.130666,0.1620116,359.285,326.7482,3.764272,-0.1676716,1.192093E-07,0.1939642,0,330.1339,0,-0.1676716,1.716446,0.1939642,29.60266,330.1339,358.7319,0.571974,-1.192093E-07,0.4110377,0,0,0,
0.0108553,0.1773071-0.1089348,0.1199437,-0.03686285,270.902,100.4584,231.8584,0.2080659,0.1181966,-0.1003628,273.5768,240.7697,98.54498,-0.06840497,1.130013,0.1630664,0.5646522,327.3297,3.820754,-0.1697611,1.192093E-07,0.1940504,0,330.3528,0,-0.1697611,1.717741,0.1940504,29.76339,330.3528,358.1883,0.5699251,-1.192093E-07,0.4146377,0,0,0,
0.0108837,0.1871948-0.1075616,0.1195287,-0.03533602,270.5908,142.9625,189.7178,0.2085799,0.1211427,-0.1052985,271.8952,134.6,204.412,-0.06912625,1.130385,0.1639233,2.41298,327.6585,3.743592,-0.1716217,1.192093E-07,0.1938203,0,330.6567,0,-0.1716218,1.71826,0.1938203,29.58369,330.6567,357.828,0.567943,-1.192093E-07,0.4181635,0,0,0,
0.0114552,0.1989746-0.1058027,0.1207581,-0.04147291,270.8878,169.9905,162.4321,0.2100368,0.1173509,-0.1172976,273.3504,225.4047,113.6498,-0.06979507,1.130685,0.1643729,3.532366,327.8476,3.454158,-0.1733352,1.192093E-07,0.193419,0,330.9802,0,-0.1733352,1.718339,0.193419,29.21171,330.9802,357.747,0.5659389,-1.192093E-07,0.4217759,0,0,0,
0.0114334,0.2103577-0.1060774,0.1210176,-0.04063797,271.6966,111.1317,220.8291,0.2105689,0.119872,-0.1249523,271.9339,265.5523,73.9314,-0.0704751,1.131471,0.163909,3.671036,327.7843,2.839614,-0.1746467,1.192093E-07,0.193272,0,331.31,0,-0.1746467,1.718584,0.193272,28.84923,331.31,357.9158,0.5639907,-1.192093E-07,0.4253359,0,0,0,
