Task;Timestamp;ComplTime;InitAngErr;EstPathLen;RecallTime
MW1;2023/04/05_16:14:45.448;5.077778;71.2032;190.1358;0.02276611;
MW2;2023/04/05_16:14:52.954;5.493103;48.41592;208.3702;0.00933075;
