Task;Timestamp;ComplTime;InitAngErr;EstPathLen;RecallTime
MW1;2023/04/05_12:35:59.306;6.044445;3.297288;198.8952;0.01389694;
MW2;2023/04/05_12:36:08.555;5.291546;62.37132;89.23186;0.02098846;
MW3;2023/04/05_12:36:25.605;14.49476;26.38276;1193.797;0.009902954;
