Task;Timestamp;ComplTime;InitAngErr;EstPathLen;RecallTime
MW1;2023/04/12_15:07:25.863;4.166668;13.11541;194.1597;0.02104187;
MW2;2023/04/12_15:07:33.601;4.771984;66.99162;143.7886;0.009723663;
MW3;2023/04/12_15:07:44.830;9.218937;15.20769;498.2686;0.009860992;
MW4;2023/04/12_15:08:07.075;15.24242;88.87411;1696.54;0.0103302;
MW5;2023/04/12_15:08:17.960;8.868515;170.2634;406.4102;0.01006317;
