Task;Timestamp;ComplTime;InitAngErr;EstPathLen;RecallTime
MW1;2023/04/05_10:38:08.413;6.100002;11.58796;256.9571;0.0228653;
MW2;2023/04/05_10:38:38.198;6.991089;85.20802;240.071;0.02075195;
MW3;2023/04/05_10:38:48.549;6.728943;39.90255;364.9705;0.009674072;
MW4;2023/04/05_10:39:03.074;9.135201;44.9637;992.7642;0.009689331;
MW5;2023/04/05_10:39:20.169;15.08506;88.16386;649.6609;0.02165222;
