Task;Timestamp;ComplTime;InitAngErr;EstPathLen;RecallTime
MW1;2023/04/25_15:18:44.467;6.633335;33.27729;270.9047;0.01732254;
MW2;2023/04/25_15:18:54.850;5.766682;149.0167;192.9236;0.009571075;
MW3;2023/04/25_15:19:15.785;18.3148;59.2396;565.8361;0.02134705;
MW4;2023/04/25_15:19:48.014;10.64394;82.39904;1045.427;0.03191376;
MW5;2023/04/25_15:19:57.332;7.304901;46.31969;305.5009;0.009780884;
MW6;2023/04/25_15:20:10.803;8.389275;80.35233;618.4564;0.02118683;
